Article_Name	Revision_Tag	Revision_Length	BLEU_Score	Section_Src	Line_No_Src	Source_Line	Section_Tgt	Line_No_Tgt	Target_Line	edit_distance
Be_a_Good_Looking_Skater.txt	Inside_Revisions	4	0.8320000000000001	## Section::::Related wikiHows.	4286	For guys and girls: if you want to be good looking skater, read this!	## Section::::Related wikiHows.	4340	For guys and girls if you want to be good looking skater, read this!	1
Be_a_Good_Looking_Skater.txt	Inside_Revisions	4	0.667	## Section::::Related wikiHows.	7754	For guys and girls if you want to be good looking skater, read this!	## Section::::Related wikiHows.	7806	For guys and girls: if you want to be a good looking skater, read this!	3
Be_a_Good_Looking_Skater.txt	Begin_Revisions	4	0.735	## Things You'll Need	4426	>skater buddies ( fiends that like to skateboard with you)	## Things You'll Need	4477	>skater buddies ( friends that like to skateboard with you)	1
Be_a_Good_Looking_Skater.txt	Inside_Revisions	4	0.9129999999999999	## Things You'll Need	4528	>skater buddies ( friends that like to skateboard with you)	## Things You'll Need	4579	Skater buddies (friends that like to skateboard with you)	3
Be_a_Good_Looking_Skater.txt	Inside_Revisions	4	0.597	## Things You'll Need	4681	Skater buddies (friends that like to skateboard with you)	## Things You'll Need	4732	Skater buddies (friends that like to skateboard with you,You will feel confortable)	26
Be_a_Good_Looking_Skater.txt	Inside_Revisions	4	0.8759999999999999	## Things You'll Need	6232	Skater buddies (friends that like to skateboard with you,You will feel confortable)	## Things You'll Need	6288	Skater buddies (friends that like to skateboard with you,You will feel comfortable)	1
Calculate_Return_on_Equity_(ROE).txt	Begin_Revisions	4	0.866	## Section::::Sources and Citations.	1102	The higher the ROE, the more money a company able to generate for the same dollar amount spent.	## Section::::Sources and Citations.	1138	The higher the ROE, the more money a company is able to generate for the same dollar amount spent.	3
Calculate_Return_on_Equity_(ROE).txt	Inside_Revisions	4	0.8190000000000001	## Section::::Sources and Citations.	1208	The higher the ROE, the more money a company is able to generate for the same dollar amount spent.	## Section::::Related wikiHows.	1238	The higher the ROE, the more money a company is able to generate for the same amount invested.	13
Calculate_Return_on_Equity_(ROE).txt	Inside_Revisions	4	0.723	## Section::::Related wikiHows.	1458	The higher the ROE, the more money a company is able to generate for the same amount invested.	## Section::::Related wikiHows.	1502	The higher the ROE, the more money a company is able to generate for the same amount invested and it reflects their financial health.	39
Calculate_Return_on_Equity_(ROE).txt	Inside_Revisions	4	0.381	Intro	1658	The higher the ROE, the more money a company is able to generate for the same amount invested and it reflects their financial health.	Intro	1717	The higher the ROE, the more profit a company is making from a specific amount invested, and it reflects its financial health.	35
Be_a_Metalhead.txt	Begin_Revisions	4	0.866	## Warnings	3263	Having/not having a long hair doesn't automaticly mean that you can/can't be true metalhead!	## Warnings	3313	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead!	2
Be_a_Metalhead.txt	Inside_Revisions	4	0.639	## Warnings	3363	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead!	## Warnings	3413	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead! For a short time, Pantera's vocailst was bald.	47
Be_a_Metalhead.txt	Inside_Revisions	4	0.892	## Warnings	3617	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead! For a short time, Pantera's vocailst was bald.	## Warnings	3668	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead! For a short time, Pantera's vocalist was bald!	3
Be_a_Metalhead.txt	Inside_Revisions	4	0.89	## Warnings	5474	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead! For a short time, Pantera's vocalist was bald!	## Warnings	5529	Having/not having a long hair doesn't automatically mean that you can/can't be true metalhead! For a short time, Pantera's Phil Anselmo vocalist was bald!	13
Be_a_Metalhead.txt	Begin_Revisions	4	0.917	## Tips	6800	One of the best tips to start being a metalhead when everything else fails, is to hear really hardcore angry-toned metal songs when you are angry at something or someone.	## Tips	6901	One of the best tips to start being a metalhead when everything else fails, is to hear really angry-toned metal songs when you are angry at something or someone.	9
Be_a_Metalhead.txt	Inside_Revisions	4	0.847	## Tips	9907	One of the best tips to start being a metalhead when everything else fails, is to hear really angry-toned metal songs when you are angry at something or someone.	## Tips	10006	One of the best tips to start being a metalhead when everything else fails, is to hear really angry-toned metal songs when you are angry or frustrated.	19
Be_a_Metalhead.txt	Inside_Revisions	4	0.8340000000000001	## Steps	7184	Nu Metal: Slipknot, Disturbed, Korn, Deftones, Linkin Park	## Steps	7285	Nu Metal: Slipknot, Disturbed, Korn, Deftones,	12
Be_a_Metalhead.txt	Inside_Revisions	4	0.555	## Steps	7690	Nu Metal: Slipknot, Disturbed, Korn, Deftones,	## Steps	7791	Nu Metal: Slipknot, Disturbed, Korn, Limp Bizkit, Linkin Park, Deftones	27
Be_a_Metalhead.txt	Begin_Revisions	4	0.894	## Steps	13383	This is the most important and, quite possibly, the only step because without this, you're a poseur, plain and simple.	## Steps	13437	This is the most important and, quite possibly, the only step because without this, you're a poser, plain and simple.	1
Be_a_Metalhead.txt	Inside_Revisions	4	0.799	## Steps	13866	This is the most important and, quite possibly, the only step because without this, you're a poser, plain and simple.	## Steps	13920	This is the most important and quite possibly the only step because without this, you're a poser, plain and simple.	2
Be_a_Metalhead.txt	Inside_Revisions	4	0.884	## Steps	14722	This is the most important and quite possibly the only step because without this, you're a poser, plain and simple.	## Steps	14776	This is the most important and quite possibly the biggest step because without this, you're a poser, plain and simple.	7
Be_a_Metalhead.txt	Inside_Revisions	4	0.884	## Steps	16676	This is the most important and quite possibly the biggest step because without this, you're a poser, plain and simple.	## Steps	16733	This is the most important and quite possibly the biggest step because without this, you're a poseur, plain and simple.	1
Calculate_Atomic_Mass.txt	Begin_Revisions	4	0.708	Intro	947	Its proper meaning is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the average mass of a sample of different isotopes of the same element, what is properly called relative atomic mass or atomic weight.	Intro	995	Its proper meaning is the mass of a specific i like pie so give me your foot jackie chang and a protons is like n apple isotope of a given atom, but it is also incorrectly used to mean the average mass of a sample of different isotopes of the same element, what is properly called relative atomic mass or atomic weight.	75
Calculate_Atomic_Mass.txt	Inside_Revisions	4	0.9359999999999999	Intro	1670	Its proper meaning is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the average mass of a sample of different isotopes of the same element, what is properly called relative atomic mass or atomic weight.	Intro	1716	Atomic mass is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the average mass of a sample of different isotopes of the same element, what is properly called relative atomic mass or atomic weight.	13
Calculate_Atomic_Mass.txt	Inside_Revisions	4	0.83	Intro	3613	Atomic mass is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the average mass of a sample of different isotopes of the same element, what is properly called relative atomic mass or atomic weight.	Intro	3667	Atomic mass is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the average atomic mass of a sample of different isotopes of the same element, which is really the relative atomic mass or atomic weight.	20
Calculate_Atomic_Mass.txt	Inside_Revisions	4	0.782	Intro	3874	Atomic mass is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the average atomic mass of a sample of different isotopes of the same element, which is really the relative atomic mass or atomic weight.	Intro	3929	Atomic mass is the mass of a specific isotope of a given atom, but it is also incorrectly used to mean the [[Find Average Atomic Mass|average atomic mass]] of a sample of different isotopes of the same element, which is really the relative atomic mass or atomic weight.	29
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Begin_Revisions	4	0.7240000000000001	## Warnings	5522	Do not click on any ads in fansites (such as RuneHQ, Tip.it, etc.), the fansite staffs have confirmed that some are NOT safe!	## Warnings	5577	Do not click on any ads in fansites (such as RuneHQ, Tip.it, Runescape.wikia.com, etc.), the staff have confirmed that some advertisments are NOT safe!	40
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	4	0.9059999999999999	## Warnings	8176	Do not click on any ads in fansites (such as RuneHQ, Tip.it, Runescape.wikia.com, etc.), the staff have confirmed that some advertisments are NOT safe!	## Warnings	8230	Do not click on any ads in fansites (such as RuneHQ, Tip.it, etc.), the staff have confirmed that some advertisments are NOT safe!	21
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	4	0.9059999999999999	## Warnings	10624	Do not click on any ads in fansites (such as RuneHQ, Tip.it, etc.), the staff have confirmed that some advertisments are NOT safe!	## Warnings	10679	Do not click on any ads in fansites (such as RuneHQ, Tip.it, etc.), the staff have confirmed that some advertisements are NOT safe!	1
Avoid_Keyloggers_and_Viruses_in_RuneScape.txt	Inside_Revisions	4	0.9059999999999999	## Warnings	11012	Do not click on any ads in fansites (such as RuneHQ, Tip.it, etc.), the staff have confirmed that some advertisements are NOT safe!	## Warnings	11070	Do not click on any ads in fansites (such as Rune , Tip.it, etc.), the staff have confirmed that some advertisements are NOT safe!	2
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Begin_Revisions	4	0.632	## Steps	624	Apply blush on the apples of your cheeks.	## Steps	694	Apply blush on the apples of your cheeks and blend well.	15
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Inside_Revisions	4	0.667	## Steps	832	Apply blush on the apples of your cheeks and blend well.	## Steps	901	Apply a very faint pink blush on the apples of your cheeks and blend well.	18
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Inside_Revisions	4	0.778	## Steps	1219	Apply a very faint pink blush on the apples of your cheeks and blend well.	## Steps	1287	Apply a very faint pink - orange blush on the apples of your cheeks and blend well.	9
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Inside_Revisions	4	0.8390000000000001	## Steps	3090	Apply a very faint pink - orange blush on the apples of your cheeks and blend well.	## Steps	3151	Apply a very faint pink or orange blush on the apples of your cheeks and blend well.	2
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Begin_Revisions	4	0.7909999999999999	## Steps	691	Use black eyeliner (creme or liquid is best) draw a line across your top lashline.	## Steps	760	Using black eyeliner (creme or liquid is best), draw a line across your top lashline.	4
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Inside_Revisions	4	0.898	## Steps	829	Using black eyeliner (creme or liquid is best), draw a line across your top lashline.	## Steps	898	Using brown eyeliner (creme or liquid is best), draw a line across your top lashline.	4
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Inside_Revisions	4	0.8490000000000001	## Steps	2721	Using brown eyeliner (creme or liquid is best), draw a line across your top lashline.	## Steps	2782	Using brown eyeliner (crème or liquid is best), draw a line across your top lashline.	1
Apply_Makeup_Like_Taylor_Swift_from_the_Music_Video_Teardrops_on_My_Guitar.txt	Inside_Revisions	4	0.8490000000000001	## Steps	2843	Using brown eyeliner (crème or liquid is best), draw a line across your top lashline.	## Steps	2904	Using brown eyeliner (cream or liquid is best), draw a line across your top lashline.	3
Calculate_Your_Target_Heart_Rate.txt	Begin_Revisions	4	0.41600000000000004	## Tips	466	Do not allow yourself to rest before taking your pulse, and immediately resume exercise after the ten seconds.	### Determining Exercise Intensity by Using the THR	555	In order to do this, you should: stop exercising; do not allow yourself to rest before taking your pulse, and immediately resume exercise after the ten seconds; multiply this by 6 and you'll have your heart rate.	103
Calculate_Your_Target_Heart_Rate.txt	Inside_Revisions	4	0.607	### Determining Exercise Intensity by Using the THR	647	In order to do this, you should: stop exercising; do not allow yourself to rest before taking your pulse, and immediately resume exercise after the ten seconds; multiply this by 6 and you'll have your heart rate.	### Determining Exercise Intensity by Using the THR	738	In order to do this, you should: stop exercising; do not allow yourself to rest before taking your pulse, and immediately resume exercise after the ten seconds; multiply the number of beats per 10 seconds (your pulse) by 6 and you'll have your heart rate (beats per 60 seconds, that is beats per minute).	93
Calculate_Your_Target_Heart_Rate.txt	Inside_Revisions	4	0.41200000000000003	### Determining Exercise Intensity by Using the THR	829	In order to do this, you should: stop exercising; do not allow yourself to rest before taking your pulse, and immediately resume exercise after the ten seconds; multiply the number of beats per 10 seconds (your pulse) by 6 and you'll have your heart rate (beats per 60 seconds, that is beats per minute).	### Determining Exercise Intensity by Using the THR	920	Then, multiply the number of beats per 10 seconds (your pulse) by 6 and you'll have your heart rate (beats per 60 seconds, that is beats per minute).	156
Calculate_Your_Target_Heart_Rate.txt	Inside_Revisions	4	0.915	### Determining Exercise Intensity by Using the THR	1900	Then, multiply the number of beats per 10 seconds (your pulse) by 6 and you'll have your heart rate (beats per 60 seconds, that is beats per minute).	### Determining Exercise Intensity by Using the THR	1972	Resume exercise and multiply the number of beats per 10 seconds (your pulse) by 6 and you'll have your heart rate (beats per 60 seconds, that is beats per minute).	17
Apply_Makeup_as_a_Man.txt	Begin_Revisions	4	0.34600000000000003	## Steps	1982	Apply some toner to the pad and then run lightly over your face.	## Steps	2038	Put toner on a warm, damp cosmetic pad and then run it lightly over your face.	30
Apply_Makeup_as_a_Man.txt	Inside_Revisions	4	0.623	## Steps	5128	Put toner on a warm, damp cosmetic pad and then run it lightly over your face.	## Steps	5193	Put toner on a warm, damp cosmetic pad and then pat it lightly into our skin.	12
Apply_Makeup_as_a_Man.txt	Inside_Revisions	4	0.418	## Steps	5258	Put toner on a warm, damp cosmetic pad and then pat it lightly into our skin.	## Steps	5323	Apply toner to a cosmetic pad and pat it lightly into our skin.	23
Apply_Makeup_as_a_Man.txt	Inside_Revisions	4	0.809	## Steps	6398	Apply toner to a cosmetic pad and pat it lightly into our skin.	## Steps	6463	Apply toner to a cosmetic pad and pat it lightly into your skin.	1
Become_a_Cage_Fighter.txt	Begin_Revisions	4	0.449	## Steps	49	MMA promoters are always there to recruit you if your skills are promising.	## Steps	84	MMA promoters are sometimes present to recruit you if your skills are promising, e.g. The Ulitmate Fighter.	40
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.866	## Steps	520	MMA promoters are sometimes present to recruit you if your skills are promising, e.g. The Ulitmate Fighter.	## Steps	565	MMA promoters are sometimes present to recruit you if your skills are promising, e.g. The Ultimate Fighter.	2
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.762	## Steps	1995	MMA promoters are sometimes present to recruit you if your skills are promising, e.g. The Ultimate Fighter.	## Steps	2048	MMA promoters are sometimes present to recruit you if your skills are promising, for example, The Ultimate Fighter.	11
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.9490000000000001	## Steps	2763	MMA promoters are sometimes present to recruit you if your skills are promising, for example, The Ultimate Fighter.	## Steps	2815	M.M.A. promoters are sometimes present to recruit you if your skills are promising, for example, The Ultimate Fighter.	3
Become_a_Cage_Fighter.txt	Begin_Revisions	4	0.8320000000000001	## Tips	56	The people you train with and compete against are your dearest friends - Remember that always!	## Tips	91	The people you train with and compete against are your friends - Remember that always!	8
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.439	## Tips	134	The people you train with and compete against are your friends - Remember that always!	## Tips	177	The people you train with and compete against are your friends, treat them with respect and you will receive the same.	46
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.879	## Tips	2001	The people you train with and compete against are your friends, treat them with respect and you will receive the same.	## Tips	2053	The people you train with and compete against are your friends; treat them with respect and you will receive the same.	1
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.369	## Tips	7519	The people you train with and compete against are your friends; treat them with respect and you will receive the same.	## Tips	7596	The people you train with and compete against are your friends.	55
Become_a_Cage_Fighter.txt	Begin_Revisions	4	0.5760000000000001	## Tips	1011	The Ultimate Fighting Championship (UFC) and Pride are the two top MMA organizations.	## Tips	1055	The Ultimate Fighting Championship (UFC) and World Extreme Cage fighting (WEC) are the two top MMA organizations.	30
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.637	## Tips	6110	The Ultimate Fighting Championship (UFC) and World Extreme Cage fighting (WEC) are the two top MMA organizations.	## Tips	6158	The Ultimate Fighting Championship (UFC) and Bellator MMA (BMMA) are the two top MMA organizations.	28
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.6940000000000001	## Tips	7521	The Ultimate Fighting Championship (UFC) and Bellator MMA (BMMA) are the two top MMA organizations.	### Learning to Fight	7562	The Ultimate Fighting Championship (UFC) and Bellator MMA (BMMA) are among the top cage fighting organizations.	20
Become_a_Cage_Fighter.txt	Inside_Revisions	4	0.6409999999999999	## Steps	7504	If you have solid punching power, consider focusing on striking.	### Achieving Peak Performance	7570	If you have solid punching power, focus on striking.	12
Bungee_Jump.txt	Begin_Revisions	4	0.94	## Steps	157	When they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off!	## Steps	196	Listen to when they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off!	11
Bungee_Jump.txt	Inside_Revisions	4	0.65	## Steps	196	Listen to when they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off!	## Steps	235	Listen to when they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off! After the jump, a guy in a boat will come and unhook you from the cords.	73
Bungee_Jump.txt	Inside_Revisions	4	0.677	## Steps	2821	Listen to when they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off! After the jump, a guy in a boat will come and unhook you from the cords.	### Jumping Off	2891	Listen to when they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off! At the end of the drop you should decelerate smoothly and it will actually feel quite peaceful.	67
Bungee_Jump.txt	Inside_Revisions	4	0.8270000000000001	### Jumping Off	2891	Listen to when they say go, jump! It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off! At the end of the drop you should decelerate smoothly and it will actually feel quite peaceful.	### Jumping Off	2966	Jump when a staff member yells 'Go!' It's an incredible feeling falling through the air at that speed! Enjoy the ride, and feel free to scream your head off! At the end of the drop you should decelerate smoothly and it will actually feel quite peaceful.	30
Be_a_Physically_Attractive_Woman.txt	Begin_Revisions	4	0.726	## Steps	166	For each naturally masculine feature you have, implement at least one feminine quality to balance it out.	## Steps	218	' For each naturally masculine feature you have, implement at least one feminine quality.	20
Be_a_Physically_Attractive_Woman.txt	Inside_Revisions	4	0.9359999999999999	## Steps	270	' For each naturally masculine feature you have, implement at least one feminine quality.	## Steps	322	For each naturally masculine feature you have, implement at least one feminine quality.	2
Be_a_Physically_Attractive_Woman.txt	Inside_Revisions	4	0.61	## Steps	3464	Wear clothes that look good on you.	## Steps	3528	Wear attractive clothing that look good on you.	14
Be_a_Physically_Attractive_Woman.txt	Inside_Revisions	4	0.597	## Steps	3656	Wear attractive clothing that look good on you.	## Steps	3720	Wear attractive clothing that looks good on you.	1
Address_an_Envelope_in_Care_of_Someone_Else.txt	Begin_Revisions	4	0.973	## Steps	107	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Mr. John Doe&lt;receiver&gt;c/o Joe Shmo&lt;address&gt;123 Somewhere Street&lt;city, state, zip&gt;City, ST, 12345	## Steps	131	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Mr. John Doe&lt;receiver&gt;c/o Joe Shmo&lt;address&gt;123 Somewhere Street&lt;city, state, zip&gt;City, ST 12345	1
Address_an_Envelope_in_Care_of_Someone_Else.txt	Inside_Revisions	4	0.96	## Steps	131	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Mr. John Doe&lt;receiver&gt;c/o Joe Shmo&lt;address&gt;123 Somewhere Street&lt;city, state, zip&gt;City, ST 12345	## Steps	155	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Mr. John Doe&lt;receiver&gt;c/o Joe Shmo&lt;address&gt;123 Somewhere Street&lt;city, state zip&gt;City, ST 12345	1
Address_an_Envelope_in_Care_of_Someone_Else.txt	Inside_Revisions	4	0.885	## Steps	306	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Mr. John Doe&lt;receiver&gt;c/o Joe Shmo&lt;address&gt;123 Somewhere Street&lt;city, state zip&gt;City, ST 12345	## Steps	330	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Miss Jane Doe&lt;receiver&gt;c/o Mother Doe&lt;address&gt;123 Somewhere Street&lt;city, state zip&gt;City, ST 12345	14
Address_an_Envelope_in_Care_of_Someone_Else.txt	Inside_Revisions	4	0.831	## Steps	638	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Miss Jane Doe&lt;receiver&gt;c/o Mother Doe&lt;address&gt;123 Somewhere Street&lt;city, state zip&gt;City, ST 12345	## Steps	665	Follow the example below (but with the appropriate information) to send your mail successfully.&lt;addressee&gt;Mr/Mrs ResidentDoe&lt;receiver&gt;c/o Son/daughters name Doe&lt;address&gt;123 Somewhere Street&lt;city, state zip&gt;City, ST 12345	25
Be_on_an_All_Star_Cheer_Team.txt	Begin_Revisions	4	0.6509999999999999	## Section::::External Links.	148	nowadays, many girls would rather be on a allstar cheerleading team and not their school team.	## Section::::External Links.	196	Nowadays, many girls would rather be on a all star cheerleading team and not on their school team.	5
Be_on_an_All_Star_Cheer_Team.txt	Inside_Revisions	4	0.858	## Section::::External Links.	196	Nowadays, many girls would rather be on a all star cheerleading team and not on their school team.	## Section::::External Links.	243	Nowadays, many girls would rather be on a all star cheerleader team and not on their school team.	3
Be_on_an_All_Star_Cheer_Team.txt	Inside_Revisions	4	0.727	## Section::::External Links.	713	Nowadays, many girls would rather be on a all star cheerleader team and not on their school team.	## Section::::External Links.	772	Nowadays, many girls would rather be on an All Star cheerleading team and not on their school team.	6
Be_on_an_All_Star_Cheer_Team.txt	Inside_Revisions	4	0.858	Intro	24079	Nowadays, many girls would rather be on an All Star cheerleading team and not on their school team.	Intro	24177	Nowadays, many people would rather be on an All Star cheerleading team and not on their school team.	5
Be_on_an_All_Star_Cheer_Team.txt	Begin_Revisions	4	0.909	## Steps	156	{if the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine]	## Steps	203	If the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine/	3
Be_on_an_All_Star_Cheer_Team.txt	Inside_Revisions	4	0.43799999999999994	## Steps	203	If the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine/	## Steps	250	Never wait until the week of the try outs to start practicing, start way before so that you can have the routine down packed the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine/	123
Be_on_an_All_Star_Cheer_Team.txt	Inside_Revisions	4	0.303	## Steps	391	Never wait until the week of the try outs to start practicing, start way before so that you can have the routine down packed the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine/	## Steps	438	If the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine.	124
Be_on_an_All_Star_Cheer_Team.txt	Inside_Revisions	4	0.9109999999999999	## Steps	956	If the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine.	## Steps	1017	Also, if the team is offering cheer clinics, go to the cheer clinic so that you already know the cheer routine.	7
Be_an_Appealing_Person_Socially.txt	Begin_Revisions	4	0.8490000000000001	## Steps	12	Try to know your group a lot better like what are their habits, likings, dislikings etc.	## Steps	68	Try to know your group a lot better, like what are their habits, likings, dislikings etc.	1
Be_an_Appealing_Person_Socially.txt	Inside_Revisions	4	0.904	## Steps	894	Try to know your group a lot better, like what are their habits, likings, dislikings etc.	## Steps	948	Try to know your group a lot better, like what are their habits, likings, dislikings, etc.	1
Be_an_Appealing_Person_Socially.txt	Inside_Revisions	4	0.7759999999999999	## Steps	948	Try to know your group a lot better, like what are their habits, likings, dislikings, etc.	## Steps	1002	Try to know your group a lot better, like what are their habits, likes, dislikes, etc.	6
Be_an_Appealing_Person_Socially.txt	Inside_Revisions	4	0.648	## Steps	1695	Try to know your group a lot better, like what are their habits, likes, dislikes, etc.	## Steps	1742	Try to know your group a lot better, like what are their habits, likes, dislikes, etc. it makes things a lot easier to fit in.	40
Buy_the_Right_Stuff_for_a_Hamster.txt	Begin_Revisions	4	0.853	## Steps	136	Try to have the water bottle atleast 3 inches off the ground if a dwarf hamster you may need it a little bit lower.	## Steps	177	Try to have the water bottle at least 3 inches off the ground if a dwarf hamster you may need it a little bit lower.	1
Buy_the_Right_Stuff_for_a_Hamster.txt	Inside_Revisions	4	0.397	## Steps	177	Try to have the water bottle at least 3 inches off the ground if a dwarf hamster you may need it a little bit lower.	## Steps	218	Try to have the water bottle at least 3 inches off the ground.	54
Buy_the_Right_Stuff_for_a_Hamster.txt	Inside_Revisions	4	0.706	## Steps	837	Try to have the water bottle at least 3 inches off the ground.	## Steps	880	Try to have the water bottle at least off the ground.	9
Buy_the_Right_Stuff_for_a_Hamster.txt	Inside_Revisions	4	0.41200000000000003	## Steps	1052	Try to have the water bottle at least off the ground.	## Steps	1095	Try to have the water bottle.	24
Build_a_Rainwater_Collection_System.txt	Begin_Revisions	4	0.884	## Warnings	3119	It is not recomended to drink such water, but could be used to water plants, wash things, for bathrooms, etc.	## Warnings	3207	It is not recommended to drink such water, but could be used to water plants, wash things, for bathrooms, etc.	1
Build_a_Rainwater_Collection_System.txt	Inside_Revisions	4	0.588	## Warnings	3387	It is not recommended to drink such water, but could be used to water plants, wash things, for bathrooms, etc.	## Warnings	3478	Do not drink rain water, but the water can be used to water plants, wash things, for bathrooms, etc.	37
Build_a_Rainwater_Collection_System.txt	Inside_Revisions	4	0.597	## Warnings	6532	Do not drink rain water, but the water can be used to water plants, wash things, for bathrooms, etc.	## Warnings	6631	Do not drink rain water without treating it first (see above), but the water can be directly used to water plants, wash things, for bathrooms, etc.	47
Build_a_Rainwater_Collection_System.txt	Inside_Revisions	4	0.884	## Warnings	13959	Do not drink rain water without treating it first (see above), but the water can be directly used to water plants, wash things, for bathrooms, etc.	## Warnings	14046	Do not drink rainwater without treating it first (see above), but the water can be directly used to water plants, wash things, for bathrooms, etc.	1
Build_a_Combat_Fort.txt	Begin_Revisions	4	0.8320000000000001	## Steps	140	You will need this incase anyone finds you hiding in there or if you fancy a little a air soft game.	## Steps	166	You will need this in case anyone finds you hiding in there or if you fancy a little a air soft game.	1
Build_a_Combat_Fort.txt	Inside_Revisions	4	0.879	## Steps	497	You will need this in case anyone finds you hiding in there or if you fancy a little a air soft game.	## Steps	537	You will need this in case anyone finds you hiding in there or if you fancy a little an air soft game.	1
Build_a_Combat_Fort.txt	Inside_Revisions	4	0.917	## Steps	657	You will need this in case anyone finds you hiding in there or if you fancy a little an air soft game.	## Steps	692	You will need this in case anyone finds you hiding in there or if you fancy a little an air soft battle.	4
Build_a_Combat_Fort.txt	Inside_Revisions	4	0.847	## Steps	692	You will need this in case anyone finds you hiding in there or if you fancy a little an air soft battle.	## Steps	726	You will need this in case anyone finds you hiding in there or if you fancy a little an airsoft battle.	1
Become_an_Airline_Pilot.txt	Begin_Revisions	4	0.8759999999999999	## Steps	4579	The FAA minimum flight time is 40 hours, but the average is around 75.	## Steps	4638	The FAA minimum flight time is 40 hours, but the average is around 55.	1
Become_an_Airline_Pilot.txt	Inside_Revisions	4	0.815	## Steps	6619	The FAA minimum flight time is 40 hours, but the average is around 55.	## Steps	6681	The FAA minimum flight time is 45 hours, but the average is around 55.	1
Become_an_Airline_Pilot.txt	Inside_Revisions	4	0.687	## Steps	6866	The FAA minimum flight time is 45 hours, but the average is around 55.	## Steps	6927	The FAA minimum flight time is 40 hours, but the average is around 60.	3
Become_an_Airline_Pilot.txt	Inside_Revisions	4	0.8759999999999999	### Preliminary Requirements	42853	The FAA minimum flight time is 40 hours, but the average is around 60.	### Preliminary Requirements	42937	The FAA minimum flight time is 40 hours, but the average is around 100.	2
Be_a_Health_Nut.txt	Begin_Revisions	4	0.902	## Steps	197	"Clean-out your kitchen: get rid of most overly processed, premade, foods and food with anything ""artificial."	## Steps	248	"Clean out your kitchen: get rid of most overly processed, premade, foods and food with anything ""artificial."	1
